category,brand_name,product_name,review_title,review_detail,review_date,review_views
고다,빔스터,110년 전통 고다치즈 3종,['마시슴 '],"
치즈 플레이트 해먹음
",['2020-09-04'],['16']
고다,빔스터,110년 전통 고다치즈 3종,['재구매 '],"
고다치즈 너무 잘 먹었어서 이번에 또 샀어요
",['2020-09-03'],['4']
고다,빔스터,110년 전통 고다치즈 3종,['딸램 '],"
이 치즈 좋아해 사줬는데 맛있다네요
",['2020-09-03'],['10']
고다,빔스터,110년 전통 고다치즈 3종,['첫구매 '],"
와인안주하려고삿는데
맛있었음좋겟어용
",['2020-09-02'],['10']
고다,빔스터,110년 전통 고다치즈 3종,['와인과 '],"
먹으려고 구매햇어요
",['2020-09-02'],['14']
고다,빔스터,110년 전통 고다치즈 3종,['고다 '],"
고다치즈 기댜되네요 와인안주
",['2020-09-01'],['4']
고다,빔스터,110년 전통 고다치즈 3종,['짭쪼름하고 '],"
약간의 쿰쿰한 치즈풍미가 와인 안주로 좋아요
",['2020-09-01'],['9']
고다,빔스터,110년 전통 고다치즈 3종,['와인 안주 '],"
하려고 구매했어요 ~~
",['2020-09-01'],['3']
고다,빔스터,110년 전통 고다치즈 3종,['치즈를 좋아하지 않는 분들과 함께 먹으려고 '],"
그랑크뤼 구매하려다가 로얄고다로 주문했는데
호불호가 크지 않고 다같이 즐기기 좋았어요.
고다치즈는 길쭉 하게 잘라서 스낵처럼 먹으니 좋네요.
",['2020-08-31'],['16']
고다,빔스터,110년 전통 고다치즈 3종,['고소하고 맛있어요 '],"
와인과 함께 먹으니 좋네요
",['2020-08-30'],['16']
고다,빔스터,110년 전통 고다치즈 3종,['쏘쏘 '],"
일단 그냥 먹어보고 샐러드랑 같이 와서 샐러드랑도 먹음.
생각보다 덜 짰다. 고다치즈맛
",['2020-08-29'],['10']
고다,빔스터,110년 전통 고다치즈 3종,['계속 먹어서 '],"
살찔까 걱정되는 맛이에요 짭조름해서 와인 안주로 굿
",['2020-08-29'],['16']
고다,빔스터,110년 전통 고다치즈 3종,['자주 사요 '],"
한 번 사 본 이후 계속 먹게 되요 짭조름하니 맛있어요!
",['2020-08-29'],['14']
고다,빔스터,110년 전통 고다치즈 3종,['찐 고다맛 '],"
짭쪼름하고 깊은 맛 괜찮았어요 술안주로 먹었습니당
",['2020-08-29'],['5']
고다,빔스터,110년 전통 고다치즈 3종,['진짜 맛있어요 '],"
와우 진짜 맛있어요~ 재주문 의향 있어요!
",['2020-08-27'],['12']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
와인 안주로 부담없이 먹기 좋아요 무난무난
",['2020-08-26'],['10']
고다,빔스터,110년 전통 고다치즈 3종,['아주 좋아요~ '],"
맛있습니다. 다양하게 쓸것같아요~
",['2020-08-25'],['14']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
에이지드랑 비교했을때 확실히 풍미가 더 하고 
너무 맛있네요
에이지드도 맛있게 먹었는데
확실히 더 깊은 맛이 나고, 그랑크뤼를 맛보니까 
계속 이걸로 먹고 싶지만
가격대 차이가 좀 있어서 
적당히 섞어서 재구매 하여 먹는중이에요~
",['2020-08-24'],['2']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
매주 재구매 하게 되네요
꾸덕하게 카라멜느낌의 맛이 살짝 감돌며 솔티한게
중독성있게 한번 뜻으면 다 먹게 되네요~
",['2020-08-24'],['2']
고다,빔스터,110년 전통 고다치즈 3종,['짱이예요 '],"
맛있어요 와인이랑 잘 어울려요
",['2020-08-23'],['16']
고다,빔스터,110년 전통 고다치즈 3종,['재구매 '],"
쌉쌀해서 땡기네요~
",['2020-08-22'],['13']
고다,빔스터,110년 전통 고다치즈 3종,['굿 '],"
꽤 짭짤한데
맛있게 잘 먹었어요
다음엔 더 길게 숙성한 것으로 사보려구요
",['2020-08-21'],['2']
고다,빔스터,110년 전통 고다치즈 3종,['진짜 '],"
이렇게 맛난 고다치즈! 오랜만이요
",['2020-08-21'],['12']
고다,빔스터,110년 전통 고다치즈 3종,['끊임없는 재구매! '],"
와인 마실때 빼놓을 수 없는 최고의 안주에요. 적당히 짭조름하면서 너무 맛있어요
",['2020-08-20'],['8']
고다,빔스터,110년 전통 고다치즈 3종,['치즈 '],"
체즈를 너무 좋아해서 구입했어요
",['2020-08-20'],['3']
고다,빔스터,110년 전통 고다치즈 3종,['무난하고 고소해요 '],"
가격도 저렴한 편이고 간편한 안주로 좋아요
",['2020-08-18'],['15']
고다,빔스터,110년 전통 고다치즈 3종,['치즈 초보에게는 안맞아요 '],"
맨입에도 맛있게 먹을 수 있는 취향에 맞는 치즈를 찾으려고 이것저것 주문해보는데 초보인 저는 이 치즈도 요리에 넣어 먹어야 겠습니다 ㅋㅋ 요거트 맛이 나기도 하고 견과류 맛도 나는데 향이 너무 치즈치즈 합니다 ㅠㅠ
",['2020-08-17'],['18']
고다,빔스터,110년 전통 고다치즈 3종,['와인이랑 '],"
먹으려구요! 크기 딱 좋아요
",['2020-08-14'],['11']
고다,빔스터,110년 전통 고다치즈 3종,['고다치즈 '],"
파스타에 먹고 브런치에 잘라먹고~
",['2020-08-14'],['4']
고다,빔스터,110년 전통 고다치즈 3종,['와인파티에 '],"
파티하면서 치즈3종 준비했어요
",['2020-08-13'],['11']
고다,빔스터,110년 전통 고다치즈 3종,['부드럽고 짜지 않은 치즈 '],"
많이 짜지 않고 되게 부드럽게 잘라지는 gouda cheese이에용
개인적으로 조금 더 진한 맛이였으면 좋겠는데 그래도 맛있어요 :) 
Charcuterie board 만들때 아주 좋은 초이스 였어요
",['2020-08-12'],['7']
고다,빔스터,110년 전통 고다치즈 3종,['부드러워요 '],"
치즈부드럽고 맛있어요! 치즈만 먹어도 괜찮습니다
",['2020-08-10'],['3']
고다,빔스터,110년 전통 고다치즈 3종,['음 '],"
제 입맛엔 별로였지만 친구가 잘 먹어서 줬어요 ㅎㅎ
",['2020-08-09'],['5']
고다,빔스터,110년 전통 고다치즈 3종,['짜서 깜짝놀램 '],"
좀 많이 짜요 ㅋㅋ
근데 우유향 풍부하고 치즈스럽고 맛있어요
씹으면서 엄청 우유향이 많이 나는 맛있는 치즈구나 를 느낌
냄새는 꼬릿합니다 맛있어용
잘게 썰어서 샐러드에 넣어먹었어욥
",['2020-08-08'],['13']
고다,빔스터,110년 전통 고다치즈 3종,['먹어보겠습니다. '],"
도전! 먹어보려고 샀어요 치즈는 입문자라 중간부터 시작해요
",['2020-08-07'],['8']
고다,빔스터,110년 전통 고다치즈 3종,['와인에 좋아요 '],"
와인에 먹으려규 샀어요
",['2020-08-05'],['6']
고다,빔스터,110년 전통 고다치즈 3종,['좋아요 '],"
항상 배송도 빠르고 편리해요
",['2020-08-04'],['8']
고다,빔스터,110년 전통 고다치즈 3종,['굳 '],"
엄청 진해서 전 그냥 그랬어요
",['2020-08-03'],['5']
고다,빔스터,110년 전통 고다치즈 3종,['친구네서먹고 주문 '],"
친구네서 먹었는데 아이도 넘좋아해서 구매...
3번째 구매입니다...
남 맛있어요...
",['2020-08-02'],['2']
고다,빔스터,110년 전통 고다치즈 3종,['로얄 그랑크뤼 '],"
엄청 꼬릿꼬릿하고 짜고 소금 같은게 씹혀요
얇게 썰어서 안주로 먹으면 맛있을 것 같아요
",['2020-08-02'],['4']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
맛이 진하고 맛있어요
",['2020-07-30'],['0']
고다,빔스터,110년 전통 고다치즈 3종,['재구매 '],"
와인안주로 너무 좋군요~~
",['2020-07-30'],['9']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
너무맛있늠데 저만 짠가요 다른고다티즈보다 훨씬짠거같아요 ㅜㅜㅜ 조금씩먹으면 다행
",['2020-07-29'],['1']
고다,빔스터,110년 전통 고다치즈 3종,['항상 '],"
고다는 옳죠!! 고다 맛나요
",['2020-07-29'],['1']
고다,빔스터,110년 전통 고다치즈 3종,['맛있어요 '],"
고다치즈 어디나 어울려요
",['2020-07-28'],['9']
고다,빔스터,110년 전통 고다치즈 3종,[' 재주문합니다. '],"
맛있어서 여러 가지로 활용하기 좋습니다.
",['2020-07-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['좋아요! '],"
항상 주문하던거에요 할인일때 사서 저렴하게 잘산것 같아요~~
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['브리 '],"
좋아서 재구매했어요
",['2020-10-30'],['0']
브리,카스텔로,덴마크 브리 치즈,['와인안주 '],"
와인안주와 샌드위치로 활용하기 좋아요
",['2020-10-30'],['2']
브리,카스텔로,덴마크 브리 치즈,['와인안주로 '],"
꿀발라 구울꺼에여 흐뭇
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['맛있어여 '],"
후기보고 샀는데 사길 잘했네옹
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
전갠적으로구워먹는건ㅜㅜ쫀득한식감이사라지고너무말랑거려비계녹인듯한식감이라
비추에요ㅜ실온에미리꺼내놨다가먹음쫀득거리고꿀에찍어먹음쵝오입니당ㅎ
",['2020-10-30'],['1']
브리,카스텔로,덴마크 브리 치즈,['브리치즈로 고급스럽게 '],"
브리치즈랑 통밀빵이랑 꿀 견과류 사과 이렇게 조합해서 먹으면 최고예요 
다른 데보다 유난히 저렴하긱래 구매했어요
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['첫구매 대만족 '],"
브리치즈 처음 먹어보는데 쫀득? 한 식감이 좋아요
많이 안짜고 적당히 풍미있어서
샌드위치용으로 딱입니다!
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
브리치즈 빵에넣고 녹여먹어요
",['2020-10-30'],['0']
브리,카스텔로,덴마크 브리 치즈,['와인안주로딱 '],"
와인안주로 너무 좋아요
견과루+꿀 뿌려먹으면 꿀맛
",['2020-10-30'],['1']
브리,카스텔로,덴마크 브리 치즈,['카스텔 '],"
브리치즈 맛있어요
",['2020-10-30'],['3']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 너무 좋아용 '],"
올리브랑 놓고 같이 먹으면 최고
",['2020-10-30'],['1']
브리,카스텔로,덴마크 브리 치즈,['치즈 '],"
좋아해서 구입해봤어요.. 맛있게먹을께요
",['2020-10-29'],['0']
브리,카스텔로,덴마크 브리 치즈,['브리 치즈 구매 '],"
저 스웨덴 살때 자주 먹던건데 ㅎㅎ 스웨덴껀 없어서 옆나라 덴마크 브리치즈 샀어요 여기서 만나네요! 와인이랑 먹으면 맛나요
",['2020-10-29'],['2']
브리,카스텔로,덴마크 브리 치즈,['브리 '],"
빵위에 올려먹으면 굳!
",['2020-10-29'],['1']
브리,카스텔로,덴마크 브리 치즈,['자주애용 '],"
치즈맛나요 좋아해요
",['2020-10-29'],['5']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
자주애용해요 와인과굿
",['2020-10-29'],['3']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
넘 좋아하는 브리치즈 맛있어요
",['2020-10-29'],['3']
브리,카스텔로,덴마크 브리 치즈,['맛있어요. '],"
브리치즈는 역시 특유의 식감 때문에 취저인 치즈입니다.
",['2020-10-29'],['5']
브리,카스텔로,덴마크 브리 치즈,['샌드위치용! '],"
샌드위치 해먹기 좋아요
",['2020-10-29'],['2']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
브리치즈는 브랜드 상관없이 다 맛있는 것 같아요
",['2020-10-29'],['0']
브리,카스텔로,덴마크 브리 치즈,['잘 받았어요 '],"
브리치즈구이 해먹었어요.
",['2020-10-29'],['0']
브리,카스텔로,덴마크 브리 치즈,['샌드위치 '],"
용으로 사봤어요 기대
",['2020-10-29'],['6']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
맛있을 것 같네요...
",['2020-10-29'],['1']
브리,카스텔로,덴마크 브리 치즈,['고소하고 '],"
고소하고 맛있어요 짜지도 않고 ~
",['2020-10-29'],['8']
브리,카스텔로,덴마크 브리 치즈,['와인안주 '],"
와인안주로 먹어보려고요
",['2020-10-29'],['8']
브리,카스텔로,덴마크 브리 치즈,['우앙 맛있습니다. '],"
하몽이랑 같이! 맛있습니다.
 ",['2020-10-29'],['4']
브리,카스텔로,덴마크 브리 치즈,['굿 '],"
혼자 와인과 궁합이잘맞어요
",['2020-10-29'],['0']
브리,카스텔로,덴마크 브리 치즈,['맛잇어요 '],"
와인이랑 찰떡입니다
",['2020-10-29'],['2']
브리,카스텔로,덴마크 브리 치즈,['와인안주로 딱! '],"
치즈 에어프라이어에 돌리고 메이플시럽이랑 건과류 뿌려주고 과자랑 먹으니 천국이에요! 재구매의사 오조오억퍼센트
",['2020-10-29'],['7']
브리,카스텔로,덴마크 브리 치즈,['굿 '],"
세일할때 사서 좋아요
",['2020-10-29'],['4']
브리,카스텔로,덴마크 브리 치즈,['치즈 '],"
카스텔로 덴마크 브리 치즈 정말 고소하고 맛있어요
",['2020-10-29'],['3']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
부드럽고 고소해요~
",['2020-10-29'],['6']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
브리는 진짜 그냥 넘 맛있어요
",['2020-10-29'],['0']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
저번에 주문한거 맛이 괜찮아서 두개 더 주문했어요. 마침세일해서 득템
",['2020-10-29'],['3']
브리,카스텔로,덴마크 브리 치즈,['생각보다 쪼그맣네요 '],"
와인이랑 브리치즈구이해먹어보려고 샀어요 그런데샌드위치로해먹어도 맛있다고해서 둘다해먹어보려구요 기대되네요^^
",['2020-10-29'],['9']
브리,카스텔로,덴마크 브리 치즈,['아직 '],"
아직 안먹어봤는데 기대중!
",['2020-10-29'],['4']
브리,카스텔로,덴마크 브리 치즈,['아주 죻은 와인 안쥬 :) '],"
브리치즈 구이해서 와인 안주했어요 ㅋㅋ 치아바타에 슥슥 발라 먹고, 컬리에서 산 하몽에 멜론 곁들였더니 아 취한다
",['2020-10-28'],['7']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
역시 브리엔 사과와 꿀..0
",['2020-10-28'],['2']
브리,카스텔로,덴마크 브리 치즈,['음... 제 취향은 아닌 것 같아요 '],"
브리 좋아하는데 이쪽 브리는 그다지 취향이 아닌듯 ㅠㅠ 아쉬웠어요
",['2020-10-28'],['2']
브리,카스텔로,덴마크 브리 치즈,['와인 마실 때 '],"
주말에 와인과 함께 먹을려구요~
",['2020-10-28'],['3']
브리,카스텔로,덴마크 브리 치즈,['치즈 '],"
브리치즈
엄마 드림
",['2020-10-28'],['1']
브리,카스텔로,덴마크 브리 치즈,['첫구매 '],"
카스텔로 브리차즈는 첫구매에요. 아티장 비스켓이랑 함께 먹으려고 구매
",['2020-10-28'],['5']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
무난한 브리 치즈에요 와인이랑 먹었어요
",['2020-10-28'],['1']
브리,카스텔로,덴마크 브리 치즈,['가성비 좋은 치즈 '],"
너무 맛있어요!!!
",['2020-10-28'],['2']
브리,카스텔로,덴마크 브리 치즈,['맛나요 '],"
살짝 구워서 아카시아꿀이랑 하루견과 넣고 감 슬라이스해서 와인과 함께~~ 좋아요
",['2020-10-28'],['0']
브리,카스텔로,덴마크 브리 치즈,['잘 먹고 있습니다 '],"
모닝빵에 살포시 얹어 먹네요
",['2020-10-28'],['3']
브리,카스텔로,덴마크 브리 치즈,['와인과 '],"
와인에 따악~ 괜찮은편이에요
",['2020-10-28'],['1']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
맛있고. 사과랑 함께하니.
",['2020-10-28'],['6']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
요즘 치즈는 요것만 사요 메이플시럽 곁들여 먹음 맛있네요
",['2020-10-28'],['3']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
브리가 부드럽고 맛있어요
",['2020-10-28'],['5']
브리,카스텔로,덴마크 브리 치즈,['치 '],"
좋아요 맛있어요
",['2020-10-28'],['11']
브리,카스텔로,덴마크 브리 치즈,['맛있어요! '],"
에프에 구워서 견과류랑 꿀이랑 같이 먹었는데 맛있었어요!
",['2020-10-28'],['1']
브리,카스텔로,덴마크 브리 치즈,['굿 '],"
브리치즈 좋아하는데 좋아요
",['2020-10-28'],['7']
브리,카스텔로,덴마크 브리 치즈,['부드러워요 '],"
간식으로 먹기조아요 ㅎㅎ
",['2020-10-28'],['0']
브리,카스텔로,덴마크 브리 치즈,['좋아요:) '],"
부서지는 듯하면서도 찰진 특이한 질감에 브리치즈 특유의 쿰쿰한 뒷향이 살아있어요. 카스텔로 제품이 보기보다 후각적이나 미각적인 풍미가 강한거 같아요. 생으로 먹기에 식감은 약간 플라스틱 지우개 같은 느낌은 있습니다. 그래서 약간 녹이는 듯한 상태로 먹을때 식감이 더 좋아요.
",['2020-10-28'],['14']
브리,카스텔로,덴마크 브리 치즈,['후기 좋아서 '],"
브리치즈구이 해먹으려고 주문했어요!
",['2020-10-27'],['15']
브리,카스텔로,덴마크 브리 치즈,['재재재재구매 '],"
샌드위치에 넣으면 풍미가 살아나요
",['2020-10-27'],['2']
브리,카스텔로,덴마크 브리 치즈,['굿 '],"
순한맛이라서 부담없고 좋아요
",['2020-10-27'],['0']
브리,카스텔로,덴마크 브리 치즈,['쟁여둠 '],"
짜지않고 고소합니다.
",['2020-10-27'],['9']
브리,카스텔로,덴마크 브리 치즈,['와진짜 '],"
치아바타에 올려먹었는데 풍미진짜 강하고 너무 맛있어요ㅠㅠ
",['2020-10-27'],['11']
브리,카스텔로,덴마크 브리 치즈,['브리 브리 '],"
가성비 괜찮네요 재주문 각
",['2020-10-27'],['9']
브리,카스텔로,덴마크 브리 치즈,['맛나요 '],"
근데 넘 많이 사먹어서 이제 물리네요 ㅠㅠ
",['2020-10-27'],['0']
브리,카스텔로,덴마크 브리 치즈,['소스만들려고 '],"
소스만들려고 산 브리치즈
",['2020-10-27'],['9']
브리,카스텔로,덴마크 브리 치즈,['와인안주 '],"
최고요~ 세일할 때 샀는데 유통기한도 넉넉하네요
",['2020-10-27'],['10']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
너무좋아요!! 샌드위치용으로 구매♡
",['2020-10-27'],['11']
브리,카스텔로,덴마크 브리 치즈,['와인이랑 함께 '],"
무난한 브리치즈에요! 와인이랑.최고
",['2020-10-27'],['14']
브리,카스텔로,덴마크 브리 치즈,['담백한 빵에... '],"
빵에 잘게 잘라 냠냠~
",['2020-10-26'],['12']
브리,카스텔로,덴마크 브리 치즈,['치즈 너무 맛나용 '],"
까망베르 sz 너무 맛나서 와인 홀짝 꿀에 찍어먹어도 맛나요
",['2020-10-26'],['8']
브리,카스텔로,덴마크 브리 치즈,['치즈좋아하는데 최애는 브리 '],"
치즈이것저것좋아하는데 브리치즈가 제일 좋네요 ㅜㅜ
맛있음
",['2020-10-26'],['4']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
사과브리치즈 샌드위치 해먹으려고 샀어요 넘 맛있어요
",['2020-10-26'],['0']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
좋아하는 브리가 세일이라 더 좋네요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['캠핑가서 브리치즈구이 해먹었어요 '],"
가격대비 맛도 괜찮은듯해요
마켓컬리에서 냉동베리 같이 시켜서
컴포트만들어 메이플시럽이랑같이 곁들어 먹으니 안주로 좋으네요 :)
",['2020-10-26'],['10']
브리,카스텔로,덴마크 브리 치즈,['브리치즈♡ '],"
넘 좋아하는데 8살딸아이도 좋아할줄이야 ㅠ 혼자먹고싶네요 ㅋㅋ
",['2020-10-26'],['7']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 !?? '],"
치즈로 샌드위치 해먹었는데맛있어요 !?? 쫀득하고
",['2020-10-26'],['13']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
여러음식에 사용하려고 구매했는데 좋네요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
토마토에 넣어먹으니 너무 맛잇어용
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['에프에 '],"
에프에 구우니 맛있네요
견과류 꿀이랑 같이 해서 와인에 먹었어요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['그럭 '],"
그럭저럭 ㅋ 다비슷한맛인듯
",['2020-10-26'],['3']
브리,카스텔로,덴마크 브리 치즈,['좋아요 '],"
평소에 브리치즈 좋아하는데
평이 좋길래 집에서 먹어보려고 주문했어요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['가성비 '],"
가성비 좋은거 같네요
",['2020-10-26'],['2']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
브리치즈 좋아해서 종종 주문합니다
",['2020-10-26'],['3']
브리,카스텔로,덴마크 브리 치즈,['와인안주 '],"
와인이랑 같이 먹었어요
ㅊ크래커랑 먹으니 맛나네요
",['2020-10-26'],['6']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
요건 첨 구매하는데 맛있기를
",['2020-10-26'],['2']
브리,카스텔로,덴마크 브리 치즈,['구워먹으려고 구매 '],"
브리치즈 구워먹어도 맛있어요
",['2020-10-26'],['5']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
맛있습니다 쫀득쫀득
",['2020-10-25'],['5']
브리,카스텔로,덴마크 브리 치즈,['맛있어서 '],"
재구매했어요
크린베리랑 같이먹으니 먓있네요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['굿굿 '],"
사과브리치즈 샌드위치 자주 해먹는데 사과랑도 잘 어울리고 햄이랑도 잘어울리구 그냥먹어도 맛나요
",['2020-10-25'],['4']
브리,카스텔로,덴마크 브리 치즈,['재구매 '],"
샌드위치에 정말 좋아요
",['2020-10-25'],['4']
브리,카스텔로,덴마크 브리 치즈,['사과브리치즈샌드위치!!! '],"
동네에서 제일 맛있는 바게트 사다가 사이에 홀머스터드 깔고!
싱싱한 루꼴라 깔고!!
건강한 생햄!!
상큼달달한 슬라이스 사과 깔고!!
브리치즈 반절 몽땅 넣고!!
집에서 만든 유기농딸기쨈 살짝 바르고 마무리! 
(단거 싫으시면 안넣어도 되고 아님 산뜻한 블루베리류쨈도 추천용)
먹기는 좀 힘들지만 진짜진짜 맛있었어요!!
꼭 해드셔보세요~
일본제조는 아니라니 참 다행입니다
",['2020-10-25'],['6']
브리,카스텔로,덴마크 브리 치즈,['잘 받았습니다 '],"
이번 상품은 신선함이 떨어지네요
",['2020-10-25'],['0']
브리,카스텔로,덴마크 브리 치즈,['생각보다 마일드해요 '],"
샌드위치 해먹었는데 생각보단 맛이연해서 많이 넣어야 할 것 같아요. 치즈 자체는 맛있어요. 살짝 구운다음에 먹었어요.
",['2020-10-25'],['6']
브리,카스텔로,덴마크 브리 치즈,['맛있어요 '],"
불쾌한 냄새 안나고 우유맛 많이 나요 샌드위치에도 잘어울리고 꿀이랑 호두랑 먹었더니 맛있었어요
",['2020-10-25'],['0']
브리,카스텔로,덴마크 브리 치즈,['담백 '],"
하고 맛있네요 부드러워요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['애플 브리 샌드위치 '],"
애플브리 샌드위치 너무 좋아해서 자주 시켜먹어요
맛은 일드프랑스가 제일 맛있기는한데
카스텔로랑 프레지덩도 가성비 좋아서 종종 주문해먹고있어요
프레지덩은 약간 꼬릿한향 있어서 카스텔로가 무난해요
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['샐러드용 '],"
과일과 샐러드 해먹어도 좋아요~ 발사믹과 잘 어울립니다
",['2020-10-25'],['1']
브리,카스텔로,덴마크 브리 치즈,['브리 '],"
치즈 구워서 꿀이랑 견과류 짱맛
",['2020-10-25'],['3']
브리,카스텔로,덴마크 브리 치즈,['첫구매 '],"
와인안주로구매해밧어용
",['2020-10-24'],['0']
브리,카스텔로,덴마크 브리 치즈,['브리치즈 '],"
브리치즈 샌드위치 만드려고 샀어요 
맛있었음 좋겠어요
",['2020-10-24'],['1']
브리,카스텔로,덴마크 브리 치즈,['다들 추천하는 이유가 '],"
짭쪼름하고 냄새 안나서 좋아요
150도 예열 후 5분 땡 하면 너무 맛있게 구워집니다!
가성비 최고예요
",['2020-10-24'],['3']
